Instance_ID,Actual_Class,Predicted_Class,Contrast_Class,Counterfactual_Rules,Prediction_Confidence,Confidence,Fidelity,Time_Taken(s)
1683,<=50K,<=50K,>50K,N/A,0.8080638448374325,0.0%,74.6%,0.15
1684,>50K,>50K,<=50K,N/A,0.8484683593215984,0.0%,24.4%,0.16
1685,>50K,<=50K,>50K,N/A,0.5325749006382695,0.0%,74.6%,0.15
1686,<=50K,<=50K,>50K,workclass_Local-gov > -0.405,0.7095186359883379,100.0%,74.8%,0.15
1687,>50K,>50K,<=50K,N/A,0.6522273265498673,0.0%,29.2%,0.15
1688,<=50K,<=50K,>50K,N/A,0.9996986054349897,0.0%,77.6%,0.15
1689,<=50K,<=50K,>50K,race_Amer-Indian-Eskimo > -0.007,0.8187605139660922,100.0%,70.6%,0.17
1690,>50K,<=50K,>50K,N/A,0.6037217982378488,0.0%,72.6%,0.18
1691,<=50K,<=50K,>50K,N/A,0.7642285449132268,0.0%,76.0%,0.22
1692,<=50K,<=50K,>50K,workclass_Private > 0.394,0.9465034471644904,100.0%,63.6%,0.20
1693,<=50K,<=50K,>50K,relationship_Not-in-family <= 0.446 and workclass_Private > 0.379,0.778601763347573,100.0%,72.0%,0.17
1694,<=50K,>50K,<=50K,N/A,0.5226924474986026,100.0%,88.2%,0.19
1695,<=50K,<=50K,>50K,N/A,0.9994494816482405,0.0%,74.2%,0.19
1696,>50K,>50K,<=50K,N/A,0.6406162643054222,0.0%,24.4%,0.25
1697,<=50K,<=50K,>50K,N/A,0.7364781636032909,0.0%,75.8%,0.27
1698,>50K,>50K,<=50K,capital-gain <= 3826.701 and race_White > 0.415,0.5134741782108864,100.0%,87.0%,0.20
1699,<=50K,<=50K,>50K,N/A,0.9684213304073351,0.0%,75.6%,0.20
1700,<=50K,<=50K,>50K,N/A,0.9750439330950539,0.0%,74.8%,0.15
1701,<=50K,<=50K,>50K,N/A,0.9870804524825161,0.0%,73.0%,0.16
1702,<=50K,<=50K,>50K,relationship_Wife > -0.033 and occupation_Exec-managerial > -0.147,0.6292787101101653,100.0%,71.0%,0.16
1703,>50K,<=50K,>50K,N/A,0.6631940464571922,0.0%,73.2%,0.16
1704,<=50K,<=50K,>50K,N/A,0.7837341039167844,0.0%,75.2%,0.15
1705,>50K,>50K,<=50K,N/A,0.7335978833593414,0.0%,28.0%,0.15
1706,<=50K,<=50K,>50K,N/A,0.9994217214841851,0.0%,75.2%,0.15
1707,<=50K,<=50K,>50K,workclass_Without-pay <= 0.013 and race_Amer-Indian-Eskimo > -0.039,0.6760335460508979,100.0%,74.8%,0.27
1708,<=50K,<=50K,>50K,N/A,0.9905791598641742,0.0%,72.8%,0.30
1709,<=50K,<=50K,>50K,N/A,0.6786534633999932,100.0%,29.2%,0.16
1710,<=50K,<=50K,>50K,N/A,0.9981024753362355,0.0%,73.0%,0.29
1711,<=50K,<=50K,>50K,N/A,0.700386653935368,0.0%,74.0%,0.25
1712,<=50K,<=50K,>50K,occupation_Handlers-cleaners > -0.06,0.9994494816482405,100.0%,71.6%,0.22
1713,<=50K,<=50K,>50K,N/A,0.9731534032383599,0.0%,72.6%,0.19
1714,<=50K,<=50K,>50K,N/A,0.558083021037875,0.0%,75.8%,0.17
1715,<=50K,<=50K,>50K,capital-gain <= 7424.905,0.9608710509239137,100.0%,91.6%,0.17
1716,<=50K,<=50K,>50K,occupation_Farming-fishing > -0.005,0.9873176759864773,100.0%,66.2%,0.20
1717,>50K,>50K,<=50K,N/A,0.7117919080841891,0.0%,23.8%,0.16
1718,<=50K,<=50K,>50K,N/A,0.8002715960332749,0.0%,73.6%,0.16
1719,>50K,>50K,<=50K,N/A,0.8273930207614332,0.0%,26.8%,0.15
1720,<=50K,<=50K,>50K,N/A,0.9600865825322259,0.0%,72.6%,0.21
1721,>50K,<=50K,>50K,N/A,0.7329058106672726,0.0%,77.2%,0.26
1722,<=50K,<=50K,>50K,N/A,0.9791372605558414,0.0%,74.8%,0.16
1723,<=50K,<=50K,>50K,N/A,0.9966861461314531,0.0%,76.8%,0.17
1724,>50K,>50K,<=50K,N/A,0.698800968621115,0.0%,27.2%,0.19
1725,<=50K,<=50K,>50K,N/A,0.8754556151749271,0.0%,76.4%,0.30
1726,<=50K,<=50K,>50K,N/A,0.9956019370384098,0.0%,77.4%,0.18
1727,>50K,>50K,<=50K,capital-gain > 2560.169,0.8094054837790319,100.0%,76.0%,0.18
1728,>50K,<=50K,>50K,N/A,0.534150247641996,0.0%,77.4%,0.15
1729,<=50K,<=50K,>50K,N/A,0.7621650344607512,0.0%,77.8%,0.16
1730,<=50K,<=50K,>50K,N/A,0.9791233029715366,0.0%,77.4%,0.16
1731,<=50K,<=50K,>50K,N/A,0.9939547445057103,0.0%,93.4%,0.16
1732,<=50K,<=50K,>50K,N/A,0.5948137434657582,0.0%,75.8%,0.15
1733,<=50K,<=50K,>50K,N/A,0.9800472271217902,0.0%,73.0%,0.15
1734,<=50K,<=50K,>50K,N/A,0.9783512149114916,0.0%,74.2%,0.15
1735,<=50K,<=50K,>50K,N/A,0.9812861300739741,0.0%,75.6%,0.15
1736,<=50K,<=50K,>50K,N/A,0.9996986054349897,0.0%,76.6%,0.15
1737,<=50K,<=50K,>50K,N/A,0.5568925883784088,0.0%,73.8%,0.15
1738,>50K,<=50K,>50K,occupation_Adm-clerical > -0.148 and occupation_Prof-specialty > -0.322,0.5212262046461761,100.0%,75.6%,0.17
1739,<=50K,<=50K,>50K,N/A,0.9850184196872621,0.0%,75.0%,0.14
1740,<=50K,<=50K,>50K,N/A,0.9965684030166151,0.0%,74.2%,0.15
1741,<=50K,<=50K,>50K,N/A,0.9944904205265638,0.0%,71.0%,0.14
1742,>50K,<=50K,>50K,N/A,0.6394559376540444,0.0%,76.4%,0.15
1743,<=50K,<=50K,>50K,N/A,0.9683478333897668,0.0%,73.6%,0.15
1744,<=50K,<=50K,>50K,relationship_Other-relative <= 0.012,0.5624687050728611,100.0%,69.0%,0.16
1745,>50K,<=50K,>50K,occupation_Sales > -0.174 and workclass_Local-gov > -0.237,0.6777417131687478,100.0%,76.0%,0.17
1746,<=50K,<=50K,>50K,N/A,0.9991604491328664,0.0%,75.6%,0.15
1747,<=50K,<=50K,>50K,occupation_Sales > -0.176 and occupation_Adm-clerical > -0.283,0.9634490116597696,100.0%,73.0%,0.15
1748,>50K,>50K,<=50K,N/A,0.8238833665079376,0.0%,22.2%,0.15
1749,>50K,<=50K,>50K,N/A,0.6688232492067254,0.0%,74.4%,0.15
1750,>50K,<=50K,>50K,workclass_Without-pay <= 0.017 and sex > 0.331,0.5568925883784087,100.0%,73.8%,0.16
1751,<=50K,<=50K,>50K,capital-gain <= 5927.288,0.9990766789258112,100.0%,65.6%,0.15
1752,<=50K,<=50K,>50K,N/A,0.9673138080339452,0.0%,73.8%,0.17
1753,<=50K,<=50K,>50K,N/A,0.9884824343049365,0.0%,74.2%,0.15
1754,>50K,<=50K,>50K,N/A,0.6467014692766405,100.0%,66.4%,0.16
1755,<=50K,<=50K,>50K,N/A,0.6867253308701424,0.0%,72.2%,0.15
1756,>50K,<=50K,>50K,capital-gain <= 4794.404,0.6794295278561913,100.0%,90.6%,0.17
1757,>50K,>50K,<=50K,N/A,0.8672180410206994,0.0%,28.0%,0.15
1758,<=50K,<=50K,>50K,N/A,0.7326142556026716,0.0%,75.4%,0.18
1759,>50K,<=50K,>50K,occupation_Other-service > -0.242,0.5252545603266038,100.0%,66.6%,0.15
1760,<=50K,<=50K,>50K,N/A,0.9940287417284149,0.0%,76.2%,0.15
1761,>50K,<=50K,>50K,N/A,0.6529838251157501,0.0%,75.6%,0.15
1762,<=50K,<=50K,>50K,relationship_Own-child > -0.153 and marital-status_Married-civ-spouse > 0.071,0.762800806390015,100.0%,73.6%,0.15
1763,<=50K,<=50K,>50K,N/A,0.623362738716845,0.0%,74.6%,0.15
1764,<=50K,<=50K,>50K,N/A,0.9838526219578414,0.0%,75.6%,0.15
1765,<=50K,<=50K,>50K,relationship_Own-child <= 0.066,0.7537482823539366,100.0%,75.2%,0.15
1766,<=50K,<=50K,>50K,relationship_Not-in-family > -0.184 and relationship_Unmarried > -0.013,0.9970447299574335,100.0%,70.8%,0.16
1767,<=50K,<=50K,>50K,N/A,0.9985441458107494,0.0%,75.8%,0.15
1768,<=50K,<=50K,>50K,marital-status_Widowed > -0.16,0.9994865880123358,100.0%,67.0%,0.20
1769,<=50K,<=50K,>50K,occupation_? > -0.183 and workclass_Local-gov > -0.046,0.5128697499315495,100.0%,73.0%,0.15
1770,<=50K,<=50K,>50K,N/A,0.8405963751928202,0.0%,78.0%,0.15
1771,<=50K,<=50K,>50K,marital-status_Widowed > -0.073 and occupation_? <= 0.141,0.9955990067390253,100.0%,68.2%,0.19
1772,<=50K,<=50K,>50K,workclass_? > -0.292,0.6793201300666601,100.0%,69.4%,0.16
1773,<=50K,<=50K,>50K,N/A,0.9651289118828649,0.0%,78.6%,0.15
1774,<=50K,<=50K,>50K,N/A,0.9752477316805426,0.0%,75.0%,0.15
1775,<=50K,<=50K,>50K,N/A,0.995678060804544,0.0%,75.2%,0.16
1776,<=50K,<=50K,>50K,race_Black > -0.14 and capital-gain <= 4985.289,0.5598254059882136,100.0%,67.2%,0.16
1777,<=50K,<=50K,>50K,N/A,0.9799993183094873,0.0%,72.4%,0.16
1778,<=50K,<=50K,>50K,N/A,0.9988035618498232,0.0%,78.4%,0.15
1779,>50K,<=50K,>50K,N/A,0.6687391501739378,100.0%,73.4%,0.15
1780,<=50K,<=50K,>50K,N/A,0.9060142768956987,0.0%,75.2%,0.14
1781,>50K,<=50K,>50K,N/A,0.8624048810468888,0.0%,75.4%,0.15
1782,>50K,>50K,<=50K,N/A,0.5221295794410358,0.0%,24.8%,0.15
1783,<=50K,<=50K,>50K,N/A,0.9748901475868211,0.0%,91.2%,0.16
1784,<=50K,<=50K,>50K,N/A,0.8670367819590481,0.0%,76.0%,0.15
1785,>50K,<=50K,>50K,N/A,0.6120913098844544,100.0%,73.8%,0.15
1786,<=50K,<=50K,>50K,N/A,0.9749776086195555,0.0%,73.2%,0.15
1787,>50K,>50K,<=50K,N/A,0.85247318112068,100.0%,59.2%,0.16
1788,>50K,<=50K,>50K,capital-gain <= 3818.484 and capital-loss <= 261.647,0.5185622530803312,100.0%,86.6%,0.17
1789,>50K,<=50K,>50K,N/A,0.5410850817176341,0.0%,75.2%,0.15
1790,<=50K,<=50K,>50K,N/A,0.7177417375464686,0.0%,72.0%,0.16
1791,<=50K,<=50K,>50K,occupation_Transport-moving <= 0.183 and occupation_Adm-clerical > -0.203,0.797693107200905,100.0%,73.8%,0.15
1792,>50K,>50K,<=50K,N/A,0.7174132555271576,0.0%,26.2%,0.15
1793,<=50K,<=50K,>50K,N/A,0.6865540649602903,0.0%,73.2%,0.15
1794,<=50K,<=50K,>50K,capital-gain <= 1773.306,0.5129935063517211,100.0%,74.6%,0.15
1795,<=50K,<=50K,>50K,capital-gain <= 6892.008,0.9317300355256057,100.0%,71.4%,0.16
1796,<=50K,<=50K,>50K,N/A,0.6753192603366123,0.0%,73.6%,0.15
1797,<=50K,<=50K,>50K,N/A,0.9880267766480546,0.0%,75.2%,0.15
1798,>50K,>50K,<=50K,N/A,0.8252139743922074,100.0%,69.0%,0.17
1799,>50K,<=50K,>50K,N/A,0.5570410143242319,0.0%,72.6%,0.16
1800,<=50K,<=50K,>50K,N/A,0.9430671772110771,0.0%,78.2%,0.17
1801,<=50K,<=50K,>50K,occupation_Adm-clerical <= 0.068 and marital-status_Widowed > -0.331,0.9916454611669672,100.0%,75.6%,0.16
1802,<=50K,<=50K,>50K,N/A,0.9763797679362471,100.0%,79.2%,0.17
1803,<=50K,<=50K,>50K,N/A,0.7989429015472993,0.0%,68.6%,0.15
1804,<=50K,<=50K,>50K,N/A,0.9762407716706955,0.0%,74.6%,0.15
1805,<=50K,<=50K,>50K,N/A,0.7252268483317019,0.0%,73.2%,0.15
1806,<=50K,<=50K,>50K,N/A,0.738716352004798,0.0%,73.8%,0.15
1807,>50K,<=50K,>50K,hours-per-week <= 43.302,0.7314901203204606,100.0%,58.0%,0.16
1808,<=50K,<=50K,>50K,N/A,0.9870404842550046,0.0%,72.0%,0.15
1809,>50K,>50K,<=50K,N/A,0.7198347823305923,0.0%,45.6%,0.19
1810,<=50K,<=50K,>50K,N/A,0.998225124598203,0.0%,74.8%,0.15
1811,<=50K,<=50K,>50K,N/A,0.9275038318201183,0.0%,72.6%,0.16
1812,<=50K,<=50K,>50K,N/A,0.7940151420713497,0.0%,72.8%,0.15
1813,<=50K,<=50K,>50K,capital-gain <= 6836.484,0.7120808220546689,100.0%,93.2%,0.16
1814,>50K,>50K,<=50K,N/A,0.5157018997136331,0.0%,29.6%,0.15
1815,>50K,<=50K,>50K,occupation_Exec-managerial <= 0.246,0.5397388198020788,100.0%,77.2%,0.16
1816,<=50K,<=50K,>50K,N/A,0.9962321232852469,0.0%,75.0%,0.16
1817,<=50K,<=50K,>50K,N/A,0.975474325312666,0.0%,74.4%,0.15
1818,<=50K,<=50K,>50K,N/A,0.8706427573030996,0.0%,72.8%,0.15
1819,<=50K,<=50K,>50K,N/A,0.9434893324238243,0.0%,75.0%,0.14
1820,<=50K,<=50K,>50K,N/A,0.9975222010642847,0.0%,74.0%,0.15
1821,<=50K,<=50K,>50K,N/A,0.9905028279618218,0.0%,78.2%,0.15
1822,>50K,>50K,<=50K,N/A,0.5333778557539889,0.0%,24.6%,0.15
1823,<=50K,<=50K,>50K,N/A,0.7105266500400398,0.0%,72.4%,0.14
1824,>50K,<=50K,>50K,race_Amer-Indian-Eskimo > -0.153,0.6913392277849834,100.0%,72.6%,0.16
1825,>50K,<=50K,>50K,occupation_Transport-moving <= 0.058 and relationship_Husband > 0.539,0.6780986488595744,100.0%,59.8%,0.15
1826,<=50K,<=50K,>50K,relationship_Unmarried <= 0.071,0.6281270374581078,100.0%,69.8%,0.15
1827,<=50K,<=50K,>50K,capital-gain <= 5174.856,0.9970032493679581,100.0%,86.8%,0.15
1828,>50K,<=50K,>50K,occupation_Transport-moving > -0.014,0.5050044025285573,100.0%,62.2%,0.16
1829,<=50K,<=50K,>50K,occupation_Armed-Forces > -0.019 and age <= 41.234,0.9504648496249706,100.0%,74.6%,0.15
1830,<=50K,<=50K,>50K,N/A,0.6817129608510223,0.0%,77.4%,0.15
1831,<=50K,<=50K,>50K,N/A,0.998372697602067,0.0%,73.8%,0.15
1832,>50K,<=50K,>50K,occupation_Craft-repair > -0.175,0.5000981485801634,100.0%,75.2%,0.16
1833,<=50K,<=50K,>50K,N/A,0.9828271171884811,0.0%,94.0%,0.16
1834,<=50K,<=50K,>50K,occupation_Handlers-cleaners > -0.215,0.8866896579704914,100.0%,70.4%,0.17
1835,>50K,>50K,<=50K,N/A,0.823113454031023,0.0%,26.4%,0.14
1836,<=50K,<=50K,>50K,N/A,0.9942198128705239,0.0%,75.4%,0.14
1837,<=50K,<=50K,>50K,N/A,0.8398674677545582,0.0%,88.6%,0.17
1838,>50K,<=50K,>50K,occupation_Farming-fishing > -0.31,0.5195475939431038,100.0%,43.4%,0.15
1839,<=50K,<=50K,>50K,occupation_Machine-op-inspct > -0.242 and workclass_Never-worked > -0.024,0.9873813055258782,100.0%,73.6%,0.16
1840,<=50K,<=50K,>50K,N/A,0.8778253076881878,0.0%,68.6%,0.15
1841,<=50K,<=50K,>50K,N/A,0.9146845734800075,0.0%,75.6%,0.15
1842,>50K,<=50K,>50K,N/A,0.60520235598784,0.0%,76.2%,0.15
1843,<=50K,<=50K,>50K,N/A,0.6787607073332899,0.0%,74.4%,0.15
1844,<=50K,<=50K,>50K,N/A,0.9771997475018261,0.0%,76.0%,0.15
1845,<=50K,<=50K,>50K,N/A,0.6462646533848242,0.0%,93.8%,0.17
1846,<=50K,<=50K,>50K,N/A,0.996659291009758,0.0%,72.6%,0.15
1847,<=50K,<=50K,>50K,capital-gain <= 5175.753,0.6068206048048775,100.0%,84.8%,0.15
1848,<=50K,<=50K,>50K,N/A,0.9903679990916092,0.0%,74.8%,0.15
1849,<=50K,<=50K,>50K,N/A,0.723976761586182,0.0%,77.6%,0.15
1850,>50K,>50K,<=50K,N/A,0.709165528073202,0.0%,27.6%,0.15
1851,<=50K,<=50K,>50K,N/A,0.5876016300550045,0.0%,75.0%,0.15
1852,<=50K,<=50K,>50K,capital-gain <= 3493.718,0.7171379103487391,100.0%,83.6%,0.17
1853,<=50K,<=50K,>50K,N/A,0.7132154464085251,0.0%,72.4%,0.15
1854,<=50K,<=50K,>50K,N/A,0.99843431880562,0.0%,76.2%,0.14
1855,>50K,<=50K,>50K,N/A,0.7477313864264877,0.0%,74.4%,0.15
1856,>50K,>50K,<=50K,capital-gain > 5239.99,0.8302497666560283,100.0%,91.2%,0.17
1857,<=50K,<=50K,>50K,capital-gain <= 6273.523,0.7171379103487387,100.0%,94.2%,0.17
1858,<=50K,<=50K,>50K,workclass_Local-gov > -0.194 and capital-gain <= 5354.913,0.6504831493024287,100.0%,77.2%,0.15
1859,<=50K,<=50K,>50K,occupation_Armed-Forces > -0.014,0.983878870601603,100.0%,64.2%,0.15
1860,>50K,<=50K,>50K,occupation_? <= 0.064 and occupation_Priv-house-serv > -0.037,0.5185622530803312,100.0%,69.4%,0.15
1861,<=50K,<=50K,>50K,N/A,0.7430079085051838,0.0%,74.6%,0.15
1862,>50K,<=50K,>50K,N/A,0.9840494163960725,0.0%,75.8%,0.14
1863,<=50K,<=50K,>50K,N/A,0.789103458630983,0.0%,73.8%,0.17
1864,>50K,<=50K,>50K,N/A,0.5680036882003144,0.0%,64.0%,0.17
1865,<=50K,<=50K,>50K,N/A,0.8761912782640447,0.0%,76.0%,0.15
1866,>50K,<=50K,>50K,N/A,0.9729962675951923,0.0%,77.0%,0.16
1867,<=50K,<=50K,>50K,N/A,0.9720028439045636,0.0%,75.2%,0.15
1868,<=50K,<=50K,>50K,N/A,0.9930530303307953,0.0%,78.0%,0.21
1869,<=50K,<=50K,>50K,N/A,0.7738028159057039,0.0%,60.4%,0.23
1870,<=50K,<=50K,>50K,N/A,0.9967819275190934,0.0%,73.2%,0.20
1871,<=50K,<=50K,>50K,N/A,0.7968436117340483,0.0%,77.8%,0.17
1872,>50K,<=50K,>50K,N/A,0.6172229141840616,100.0%,70.4%,0.16
1873,>50K,<=50K,>50K,N/A,0.559478901284661,0.0%,75.2%,0.15
1874,<=50K,<=50K,>50K,N/A,0.9623245415276884,0.0%,62.4%,0.15
1875,<=50K,<=50K,>50K,N/A,0.8180342026901015,0.0%,72.6%,0.15
1876,<=50K,<=50K,>50K,N/A,0.8288785154209967,100.0%,59.8%,0.17
1877,<=50K,<=50K,>50K,N/A,0.9847214474177187,0.0%,72.4%,0.15
1878,>50K,<=50K,>50K,N/A,0.9804825736607852,0.0%,77.0%,0.15
1879,<=50K,<=50K,>50K,occupation_Craft-repair > 0.273 and workclass_State-gov <= 0.142,0.8437689147419853,100.0%,59.0%,0.15
1880,<=50K,<=50K,>50K,N/A,0.998837613538216,0.0%,76.6%,0.14
1881,>50K,<=50K,>50K,N/A,0.6206963111183638,100.0%,67.6%,0.15
1882,<=50K,<=50K,>50K,N/A,0.9722682569193201,0.0%,70.4%,0.15
1883,<=50K,<=50K,>50K,occupation_Farming-fishing > -0.061 and sex > 0.343,0.7777330206182012,100.0%,72.8%,0.16
1884,<=50K,<=50K,>50K,N/A,0.9825745599115007,0.0%,75.6%,0.15
1885,<=50K,<=50K,>50K,N/A,0.9833040243297413,0.0%,76.4%,0.16
1886,<=50K,<=50K,>50K,race_Asian-Pac-Islander > -0.168 and occupation_Priv-house-serv <= 0.06,0.6243631914535769,100.0%,73.8%,0.15
1887,<=50K,<=50K,>50K,N/A,0.9985776321932639,0.0%,76.0%,0.14
1888,<=50K,<=50K,>50K,N/A,0.9870452960242367,0.0%,75.6%,0.15
1889,<=50K,<=50K,>50K,N/A,0.9196024235672808,0.0%,71.0%,0.15
1890,<=50K,<=50K,>50K,N/A,0.9958862411772306,0.0%,75.2%,0.15
1891,<=50K,<=50K,>50K,N/A,0.9216718203002968,0.0%,76.4%,0.16
1892,<=50K,<=50K,>50K,N/A,0.9729262252672087,0.0%,76.2%,0.14
1893,<=50K,<=50K,>50K,relationship_Wife <= 0.085 and race_Asian-Pac-Islander > -0.062,0.9952451199830235,100.0%,68.4%,0.15
1894,<=50K,<=50K,>50K,N/A,0.9794977075044962,0.0%,74.4%,0.14
1895,<=50K,<=50K,>50K,N/A,0.9545143783662969,0.0%,69.0%,0.15
1896,<=50K,<=50K,>50K,hours-per-week <= 41.213,0.6541224400373042,100.0%,68.2%,0.16
1897,<=50K,<=50K,>50K,N/A,0.9931773134359628,0.0%,94.2%,0.16
1898,<=50K,<=50K,>50K,N/A,0.9986022065931033,0.0%,74.6%,0.15
1899,<=50K,<=50K,>50K,N/A,0.9916008703471435,0.0%,72.6%,0.14
1900,<=50K,<=50K,>50K,N/A,0.9991167502778585,0.0%,77.0%,0.15
1901,>50K,<=50K,>50K,occupation_Prof-specialty <= 0.126 and capital-gain <= 2071.558,0.5310648639489383,100.0%,78.0%,0.16
1902,<=50K,<=50K,>50K,N/A,0.8960167902135765,0.0%,77.6%,0.15
1903,>50K,<=50K,>50K,occupation_Prof-specialty <= 0.043 and marital-status_Divorced > -0.25,0.6114364151472667,100.0%,73.6%,0.16
1904,<=50K,<=50K,>50K,N/A,0.9516272378193378,0.0%,75.6%,0.15
1905,<=50K,<=50K,>50K,N/A,0.9525717738690501,0.0%,77.2%,0.14
1906,<=50K,<=50K,>50K,N/A,0.8681230203930193,0.0%,67.6%,0.16
1907,<=50K,<=50K,>50K,marital-status_Married-AF-spouse <= 0.019 and capital-loss > -120.605,0.9609925020376519,100.0%,73.0%,0.16
1908,<=50K,<=50K,>50K,N/A,0.9901180567442088,0.0%,75.2%,0.15
1909,<=50K,<=50K,>50K,N/A,0.9977154083626557,0.0%,72.4%,0.16
1910,>50K,<=50K,>50K,N/A,0.9691189606984668,0.0%,73.4%,0.15
1911,>50K,<=50K,>50K,N/A,0.5777015829783255,0.0%,74.2%,0.15
1912,<=50K,<=50K,>50K,N/A,0.9484192949793642,0.0%,76.8%,0.15
1913,>50K,>50K,<=50K,N/A,0.8132311008639131,0.0%,26.6%,0.15
1914,<=50K,<=50K,>50K,N/A,0.9269393986126511,0.0%,74.0%,0.15
1915,<=50K,<=50K,>50K,N/A,0.9288175174362011,0.0%,76.2%,0.15
1916,<=50K,<=50K,>50K,occupation_Protective-serv > -0.015,0.7702428855159321,100.0%,74.6%,0.15
1917,<=50K,<=50K,>50K,relationship_Husband > -0.39,0.9722709220039899,100.0%,75.4%,0.15
1918,<=50K,<=50K,>50K,N/A,0.9858114703447438,0.0%,91.4%,0.17
1919,<=50K,<=50K,>50K,N/A,0.7584736233077781,0.0%,75.4%,0.15
1920,<=50K,<=50K,>50K,N/A,0.9321644883657391,0.0%,73.4%,0.15
1921,<=50K,<=50K,>50K,N/A,0.9873910120490152,0.0%,73.4%,0.15
1922,>50K,<=50K,>50K,relationship_Own-child <= 0.218 and occupation_Protective-serv <= 0.0 and relationship_Husband > 0.254,0.5462058867547447,100.0%,65.8%,0.15
1923,<=50K,<=50K,>50K,N/A,0.6624760077041472,0.0%,77.4%,0.15
1924,>50K,>50K,<=50K,N/A,0.5395726505603878,0.0%,25.2%,0.15
1925,>50K,<=50K,>50K,N/A,0.9258705136442864,0.0%,76.8%,0.14
1926,<=50K,<=50K,>50K,N/A,0.9988376135382161,0.0%,72.6%,0.14
1927,>50K,<=50K,>50K,capital-gain <= 3674.353,0.717137910348739,100.0%,80.4%,0.16
1928,<=50K,<=50K,>50K,N/A,0.998086400383513,0.0%,73.6%,0.15
1929,<=50K,<=50K,>50K,occupation_Craft-repair > -0.261,0.96245848750469,100.0%,57.4%,0.15
1930,<=50K,<=50K,>50K,N/A,0.9877446575807812,0.0%,75.8%,0.15
1931,<=50K,<=50K,>50K,N/A,0.9994095108970024,0.0%,76.0%,0.15
1932,>50K,<=50K,>50K,N/A,0.5031045690270727,0.0%,77.0%,0.15
1933,<=50K,<=50K,>50K,N/A,0.9224643656409196,0.0%,77.8%,0.14
1934,<=50K,<=50K,>50K,N/A,0.9745676581916354,0.0%,77.2%,0.14
1935,>50K,>50K,<=50K,N/A,0.701319733362167,0.0%,25.2%,0.15
1936,<=50K,<=50K,>50K,N/A,0.9981024753362355,0.0%,74.6%,0.15
1937,>50K,>50K,<=50K,N/A,0.6375138484760803,0.0%,27.4%,0.14
1938,<=50K,<=50K,>50K,N/A,0.9754743253126658,0.0%,69.6%,0.15
1939,<=50K,<=50K,>50K,N/A,0.7073626080041311,100.0%,59.2%,0.15
1940,<=50K,<=50K,>50K,N/A,0.9793743967246072,0.0%,73.0%,0.15
1941,<=50K,<=50K,>50K,N/A,0.9951453878353509,0.0%,76.2%,0.15
1942,>50K,>50K,<=50K,N/A,0.5724900640121546,0.0%,25.2%,0.14
1943,<=50K,<=50K,>50K,N/A,0.9852271945983695,0.0%,74.6%,0.14
1944,>50K,>50K,<=50K,N/A,0.5947065060237205,0.0%,28.8%,0.15
1945,<=50K,<=50K,>50K,N/A,0.9969422423908528,0.0%,91.8%,0.16
1946,<=50K,<=50K,>50K,N/A,0.6555310506078987,100.0%,75.6%,0.15
1947,<=50K,<=50K,>50K,workclass_? > -0.388,0.9693187162323978,100.0%,92.0%,0.15
1948,<=50K,<=50K,>50K,workclass_Federal-gov <= 0.032,0.8459337966560628,100.0%,42.4%,0.15
1949,>50K,>50K,<=50K,N/A,0.7081619669258061,0.0%,24.0%,0.15
1950,<=50K,<=50K,>50K,occupation_Protective-serv > -0.021 and occupation_? > -0.122,0.6475162022785054,100.0%,70.8%,0.15
1951,<=50K,<=50K,>50K,N/A,0.9520512779422294,0.0%,76.8%,0.14
1952,>50K,<=50K,>50K,N/A,0.6405129729709519,0.0%,74.0%,0.15
1953,>50K,<=50K,>50K,capital-gain <= 4365.175 and occupation_Sales <= 0.015,0.5615321706672741,100.0%,70.6%,0.15
1954,<=50K,<=50K,>50K,N/A,0.8244408672198635,0.0%,75.8%,0.15
1955,<=50K,<=50K,>50K,N/A,0.8250048972207962,0.0%,76.6%,0.17
1956,<=50K,<=50K,>50K,N/A,0.7483151592019003,0.0%,74.0%,0.15
1957,<=50K,<=50K,>50K,N/A,0.6113199205892854,0.0%,76.4%,0.15
1958,<=50K,<=50K,>50K,occupation_Armed-Forces > -0.006 and occupation_Sales > -0.0,0.9876883191189977,100.0%,68.0%,0.15
1959,<=50K,<=50K,>50K,N/A,0.9884238320697755,0.0%,75.2%,0.15
1960,<=50K,<=50K,>50K,capital-loss > -204.874 and occupation_Farming-fishing > -0.108,0.6380908157448294,100.0%,69.6%,0.15
1961,<=50K,<=50K,>50K,N/A,0.8534140794732383,0.0%,78.6%,0.15
1962,<=50K,<=50K,>50K,N/A,0.9723708096555405,0.0%,71.0%,0.15
1963,<=50K,<=50K,>50K,N/A,0.5885932229061817,0.0%,75.0%,0.15
1964,<=50K,<=50K,>50K,N/A,0.852395582269525,0.0%,75.4%,0.15
1965,<=50K,<=50K,>50K,N/A,0.9686385688014041,0.0%,76.4%,0.15
1966,<=50K,<=50K,>50K,N/A,0.995316942128418,0.0%,72.6%,0.15
1967,<=50K,<=50K,>50K,N/A,0.9821449737256671,0.0%,75.2%,0.14
1968,<=50K,<=50K,>50K,N/A,0.9133897723275546,0.0%,73.2%,0.15
1969,<=50K,<=50K,>50K,N/A,0.9935440446433449,0.0%,71.6%,0.16
1970,<=50K,<=50K,>50K,relationship_Unmarried > -0.207 and occupation_Sales > -0.046,0.9972539747335718,100.0%,74.0%,0.17
