Instance_ID,Actual_Class,Predicted_Class,Contrast_Class,Counterfactual_Rules,Prediction_Confidence,Confidence,Fidelity,Time_Taken(s)
745,>50K,>50K,<=50K,marital-status_Married-civ-spouse > 0.672,0.6,100.0%,67.0%,0.10
746,<=50K,<=50K,>50K,capital-gain <= 4986.532,0.9657786441412173,100.0%,86.8%,0.11
747,<=50K,<=50K,>50K,N/A,1.0,0.0%,70.6%,0.09
748,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.0%,0.10
749,<=50K,<=50K,>50K,N/A,1.0,0.0%,69.2%,0.09
750,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,67.6%,0.10
751,<=50K,<=50K,>50K,capital-gain <= 7119.351,0.9464882943143813,100.0%,87.6%,0.11
752,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,33.4%,0.09
753,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,33.6%,0.10
754,<=50K,<=50K,>50K,N/A,1.0,0.0%,71.8%,0.11
755,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,65.8%,0.10
756,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.4%,0.09
757,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.4%,0.09
758,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.6%,0.09
759,<=50K,<=50K,>50K,marital-status_Separated <= 0.045,0.9657786441412173,100.0%,54.2%,0.10
760,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,66.8%,0.10
761,<=50K,<=50K,>50K,capital-gain <= 5725.713,0.9925773195876288,100.0%,90.4%,0.12
762,>50K,>50K,<=50K,occupation_Exec-managerial > 0.407,0.6,100.0%,71.2%,0.10
763,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,73.4%,0.10
764,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.8%,0.09
765,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,66.4%,0.10
766,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,69.0%,0.09
767,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.4%,0.10
768,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,67.2%,0.11
769,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,64.6%,0.10
770,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,70.6%,0.10
771,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.2%,0.09
772,<=50K,<=50K,>50K,capital-gain <= 5416.038,0.9168674698795181,100.0%,89.0%,0.11
773,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,86.2%,0.11
774,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,70.4%,0.12
775,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.2%,0.09
776,<=50K,<=50K,>50K,N/A,1.0,0.0%,72.2%,0.09
777,<=50K,<=50K,>50K,N/A,1.0,0.0%,71.6%,0.10
778,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.0%,0.10
779,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.4%,0.10
780,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.8%,0.14
781,<=50K,>50K,<=50K,N/A,0.6,0.0%,29.0%,0.10
782,<=50K,<=50K,>50K,workclass_Never-worked > -0.017,0.7173155582487502,100.0%,68.6%,0.11
783,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,64.4%,0.10
784,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.4%,0.11
785,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,59.4%,0.12
786,>50K,<=50K,>50K,relationship_Unmarried > -0.301,0.7173155582487502,100.0%,68.4%,0.12
787,>50K,>50K,<=50K,N/A,1.0,0.0%,28.8%,0.09
788,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.6%,0.10
789,<=50K,<=50K,>50K,N/A,1.0,0.0%,67.2%,0.09
790,>50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.0%,0.10
791,<=50K,<=50K,>50K,workclass_Federal-gov > -0.265,0.8410493827160493,100.0%,85.4%,0.10
792,<=50K,<=50K,>50K,N/A,1.0,0.0%,67.6%,0.14
793,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,68.8%,0.12
794,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,67.0%,0.13
795,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.4%,0.13
796,<=50K,>50K,<=50K,N/A,0.6,100.0%,66.6%,0.12
797,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,67.0%,0.10
798,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,30.6%,0.09
799,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,73.2%,0.09
800,>50K,<=50K,>50K,workclass_Federal-gov <= 0.107,0.9657786441412173,100.0%,69.0%,0.11
801,<=50K,>50K,<=50K,N/A,0.6795698924731183,100.0%,67.8%,0.10
802,<=50K,<=50K,>50K,capital-gain <= 4234.557,0.9168674698795181,100.0%,86.2%,0.10
803,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,85.2%,0.12
804,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,70.8%,0.11
805,<=50K,>50K,<=50K,N/A,0.6,0.0%,33.0%,0.10
806,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.0%,0.10
807,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,66.8%,0.14
808,<=50K,<=50K,>50K,occupation_Tech-support <= 0.27 and workclass_Federal-gov > -0.111,0.9657786441412173,100.0%,67.6%,0.12
809,<=50K,<=50K,>50K,occupation_Machine-op-inspct > -0.025,0.7173155582487502,100.0%,59.6%,0.14
810,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,67.8%,0.10
811,>50K,>50K,<=50K,N/A,1.0,0.0%,30.8%,0.11
812,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,65.2%,0.10
813,<=50K,<=50K,>50K,workclass_Federal-gov <= 0.023 and occupation_Protective-serv > -0.18,0.9881516587677726,100.0%,54.2%,0.10
814,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.8%,0.10
815,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.8%,0.10
816,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.8%,0.10
817,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,71.4%,0.10
818,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,73.2%,0.10
819,<=50K,>50K,<=50K,N/A,0.6235294117647059,0.0%,32.2%,0.09
820,>50K,>50K,<=50K,sex <= 1.145,1.0,100.0%,73.6%,0.11
821,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.2%,0.10
822,<=50K,<=50K,>50K,N/A,1.0,0.0%,65.2%,0.10
823,>50K,>50K,<=50K,N/A,1.0,100.0%,68.8%,0.11
824,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.2%,0.10
825,>50K,<=50K,>50K,capital-loss > -397.051,0.7173155582487502,100.0%,70.2%,0.10
826,<=50K,<=50K,>50K,occupation_Other-service > -0.266 and marital-status_Married-spouse-absent <= 0.03,0.7173155582487502,100.0%,68.8%,0.09
827,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.0%,0.12
828,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.4%,0.10
829,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,70.0%,0.11
830,<=50K,<=50K,>50K,N/A,0.8410493827160493,100.0%,68.0%,0.11
831,<=50K,<=50K,>50K,occupation_Handlers-cleaners > -0.002 and workclass_Federal-gov > -0.232,0.9168674698795181,100.0%,66.8%,0.10
832,<=50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,32.4%,0.10
833,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.4%,0.11
834,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,87.4%,0.11
835,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,29.6%,0.12
836,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.0%,0.11
837,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,76.0%,0.11
838,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,30.8%,0.10
839,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,31.2%,0.10
840,<=50K,<=50K,>50K,relationship_Unmarried > -0.049,0.9925773195876288,100.0%,68.6%,0.10
841,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.8%,0.09
842,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,69.0%,0.11
843,>50K,<=50K,>50K,occupation_Tech-support > -0.162,0.7173155582487502,100.0%,67.4%,0.10
844,>50K,>50K,<=50K,N/A,0.6,0.0%,27.2%,0.09
845,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.4%,0.09
846,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,29.2%,0.11
847,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.8%,0.09
848,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,29.8%,0.09
849,<=50K,<=50K,>50K,N/A,1.0,0.0%,66.8%,0.09
850,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,67.6%,0.09
851,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.8%,0.09
852,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,32.4%,0.09
853,<=50K,<=50K,>50K,capital-gain <= 2281.576,0.9657786441412173,100.0%,74.6%,0.11
854,<=50K,<=50K,>50K,capital-gain <= 3519.036 and workclass_Self-emp-not-inc <= 0.087,0.9925773195876288,100.0%,77.2%,0.10
855,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,34.8%,0.10
856,<=50K,<=50K,>50K,N/A,1.0,0.0%,69.0%,0.09
857,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,89.6%,0.10
858,<=50K,<=50K,>50K,N/A,1.0,0.0%,65.6%,0.09
859,<=50K,<=50K,>50K,N/A,0.7173155582487502,100.0%,66.6%,0.12
860,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.0%,0.11
861,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,70.8%,0.14
862,<=50K,>50K,<=50K,N/A,0.6795698924731183,100.0%,77.2%,0.12
863,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,72.4%,0.10
864,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.0%,0.11
865,<=50K,<=50K,>50K,occupation_Farming-fishing > -0.259,1.0,100.0%,69.2%,0.11
866,>50K,<=50K,>50K,workclass_Self-emp-inc > -0.009,0.7173155582487502,100.0%,62.6%,0.12
867,<=50K,<=50K,>50K,capital-gain <= 6535.034,0.7173155582487502,100.0%,86.6%,0.12
868,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.2%,0.10
869,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.6%,0.10
870,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,67.4%,0.10
871,<=50K,>50K,<=50K,marital-status_Widowed > -0.166,0.6795698924731183,100.0%,73.0%,0.13
872,>50K,>50K,<=50K,N/A,1.0,0.0%,28.2%,0.12
873,>50K,>50K,<=50K,N/A,1.0,0.0%,33.0%,0.11
874,<=50K,<=50K,>50K,N/A,1.0,0.0%,67.0%,0.12
875,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,65.4%,0.12
876,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.4%,0.10
877,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.6%,0.10
878,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.4%,0.11
879,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.4%,0.10
880,>50K,>50K,<=50K,N/A,1.0,0.0%,28.6%,0.10
881,<=50K,<=50K,>50K,relationship_Wife <= 0.004 and capital-gain <= 4797.708,0.9925773195876288,100.0%,80.0%,0.11
882,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,67.8%,0.09
883,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.4%,0.10
884,>50K,>50K,<=50K,N/A,0.6,100.0%,77.2%,0.11
885,>50K,>50K,<=50K,N/A,1.0,0.0%,30.4%,0.10
886,<=50K,<=50K,>50K,N/A,1.0,0.0%,90.8%,0.11
887,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.0%,0.11
888,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,65.6%,0.12
889,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,89.0%,0.10
890,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.4%,0.12
891,<=50K,<=50K,>50K,N/A,1.0,0.0%,54.0%,0.09
892,<=50K,<=50K,>50K,occupation_Other-service <= 0.407 and education > 0.101,0.7173155582487502,100.0%,65.0%,0.10
893,<=50K,<=50K,>50K,capital-gain <= 93.661,0.9925773195876288,100.0%,75.4%,0.10
894,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,66.6%,0.14
895,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.2%,0.10
896,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.0%,0.11
897,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.2%,0.11
898,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,67.8%,0.10
899,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,31.6%,0.10
900,>50K,<=50K,>50K,capital-gain <= 4830.828,0.7173155582487502,100.0%,88.8%,0.11
901,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.2%,0.10
902,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,67.8%,0.10
903,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,70.6%,0.09
904,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.2%,0.12
905,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.8%,0.10
906,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,70.6%,0.10
907,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,73.4%,0.10
908,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.4%,0.10
909,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.2%,0.09
910,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,72.4%,0.09
911,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,77.2%,0.10
912,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,69.8%,0.10
913,<=50K,<=50K,>50K,N/A,1.0,0.0%,66.8%,0.10
914,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.2%,0.09
915,>50K,<=50K,>50K,hours-per-week <= 50.241,0.7173155582487502,100.0%,71.2%,0.11
916,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.0%,0.09
917,>50K,>50K,<=50K,race_Black > -0.258,0.6,100.0%,66.8%,0.12
918,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.2%,0.10
919,<=50K,<=50K,>50K,N/A,0.9168674698795181,100.0%,63.4%,0.11
920,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,71.2%,0.11
921,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.4%,0.10
922,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,65.8%,0.09
923,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.6%,0.09
924,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.0%,0.09
925,<=50K,<=50K,>50K,N/A,0.8410493827160493,0.0%,68.0%,0.09
926,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,66.6%,0.09
927,>50K,>50K,<=50K,N/A,1.0,100.0%,54.2%,0.10
928,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,66.2%,0.10
929,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.6%,0.09
930,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.2%,0.10
931,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,71.6%,0.10
932,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,64.8%,0.10
933,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.2%,0.09
934,>50K,>50K,<=50K,N/A,1.0,0.0%,33.2%,0.09
935,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,77.0%,0.10
936,>50K,>50K,<=50K,N/A,0.6795698924731183,100.0%,68.4%,0.11
937,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,72.4%,0.09
938,>50K,>50K,<=50K,N/A,0.6,100.0%,70.6%,0.11
939,<=50K,<=50K,>50K,marital-status_Widowed > -0.146 and occupation_Protective-serv <= 0.15,0.7173155582487502,100.0%,69.2%,0.10
940,>50K,<=50K,>50K,marital-status_Married-spouse-absent > -0.003,0.7173155582487502,100.0%,65.0%,0.10
941,<=50K,<=50K,>50K,capital-loss > -124.905 and occupation_Sales <= 0.284,0.9925773195876288,100.0%,66.8%,0.11
942,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.2%,0.10
943,>50K,>50K,<=50K,N/A,0.9347826086956522,0.0%,32.6%,0.09
944,<=50K,<=50K,>50K,occupation_Craft-repair > -0.064,0.7173155582487502,100.0%,69.2%,0.11
945,<=50K,<=50K,>50K,N/A,0.7173155582487502,100.0%,58.6%,0.09
946,>50K,>50K,<=50K,N/A,0.6795698924731183,100.0%,63.8%,0.10
947,<=50K,<=50K,>50K,occupation_Priv-house-serv > -0.026,0.9464882943143813,100.0%,67.2%,0.10
948,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.0%,0.10
949,>50K,<=50K,>50K,N/A,0.7173155582487502,100.0%,69.4%,0.10
950,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,66.2%,0.09
951,>50K,>50K,<=50K,N/A,1.0,0.0%,29.4%,0.09
952,<=50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,32.2%,0.09
953,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.6%,0.10
954,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.2%,0.09
955,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,70.4%,0.10
956,<=50K,<=50K,>50K,N/A,1.0,0.0%,67.4%,0.10
957,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.6%,0.09
958,<=50K,<=50K,>50K,race_Asian-Pac-Islander > -0.118,0.9657786441412173,100.0%,65.0%,0.10
959,>50K,>50K,<=50K,N/A,0.6,0.0%,31.2%,0.10
960,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,63.0%,0.10
961,<=50K,<=50K,>50K,marital-status_Married-AF-spouse <= 0.028,0.9925773195876288,100.0%,67.4%,0.11
962,>50K,>50K,<=50K,N/A,0.6,0.0%,25.8%,0.09
963,<=50K,<=50K,>50K,occupation_Priv-house-serv <= 0.006,0.9657786441412173,100.0%,66.2%,0.12
964,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,64.6%,0.11
965,<=50K,>50K,<=50K,N/A,0.6,100.0%,56.8%,0.11
966,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.4%,0.10
967,<=50K,<=50K,>50K,education > 0.087,0.9657786441412173,100.0%,63.4%,0.10
968,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,68.0%,0.10
969,<=50K,<=50K,>50K,N/A,0.7173155582487502,100.0%,50.8%,0.10
970,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.8%,0.10
971,<=50K,<=50K,>50K,capital-gain <= 3499.074,0.9657786441412173,100.0%,83.2%,0.17
972,<=50K,<=50K,>50K,occupation_Tech-support > -0.039 and occupation_Adm-clerical <= 0.413 and occupation_Sales <= 0.216,0.7173155582487502,100.0%,70.8%,0.11
973,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.0%,0.10
974,<=50K,<=50K,>50K,education <= 0.36,0.7173155582487502,100.0%,69.6%,0.10
975,<=50K,<=50K,>50K,workclass_State-gov <= 0.077 and capital-gain <= 2258.453,0.7173155582487502,100.0%,71.0%,0.11
976,>50K,>50K,<=50K,N/A,1.0,0.0%,34.6%,0.10
977,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,70.4%,0.09
978,<=50K,<=50K,>50K,N/A,1.0,0.0%,67.8%,0.12
979,<=50K,<=50K,>50K,N/A,1.0,0.0%,68.4%,0.11
980,<=50K,<=50K,>50K,occupation_Priv-house-serv <= 0.002 and capital-gain <= 3015.184,0.9925773195876288,100.0%,77.4%,0.11
981,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,71.4%,0.11
982,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,64.8%,0.10
983,>50K,>50K,<=50K,capital-gain <= 1883.554,0.6795698924731183,100.0%,81.4%,0.10
984,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,34.2%,0.09
985,<=50K,<=50K,>50K,N/A,0.7173155582487502,100.0%,70.6%,0.12
986,>50K,>50K,<=50K,N/A,0.9834710743801653,0.0%,30.4%,0.13
987,<=50K,<=50K,>50K,race_White > 0.763 and occupation_Exec-managerial > 0.492 and race_Asian-Pac-Islander > -0.147,0.9925773195876288,100.0%,67.6%,0.12
988,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,30.8%,0.11
989,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.4%,0.11
990,<=50K,<=50K,>50K,marital-status_Married-civ-spouse <= 0.32,0.9464882943143813,100.0%,67.6%,0.11
991,>50K,<=50K,>50K,N/A,0.7173155582487502,100.0%,39.4%,0.12
992,<=50K,<=50K,>50K,N/A,1.0,0.0%,67.8%,0.10
993,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.4%,0.12
994,<=50K,<=50K,>50K,N/A,0.5720930232558139,100.0%,69.6%,0.13
995,<=50K,<=50K,>50K,N/A,1.0,0.0%,71.6%,0.10
996,<=50K,<=50K,>50K,occupation_Sales > -0.273 and workclass_State-gov <= 0.05,1.0,100.0%,68.6%,0.11
997,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,67.4%,0.11
998,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.4%,0.11
999,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,73.2%,0.11
1000,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,69.8%,0.14
1001,<=50K,<=50K,>50K,capital-gain <= 2095.274,0.7173155582487502,100.0%,72.6%,0.15
1002,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.6%,0.11
1003,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.6%,0.11
1004,>50K,>50K,<=50K,N/A,0.8,0.0%,32.0%,0.10
1005,<=50K,<=50K,>50K,capital-gain <= 4110.336,0.9168674698795181,100.0%,67.2%,0.11
1006,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,67.6%,0.11
1007,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,65.0%,0.13
1008,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.8%,0.13
1009,<=50K,<=50K,>50K,capital-gain <= 3882.412,0.7173155582487502,100.0%,72.4%,0.12
1010,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,73.2%,0.10
1011,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.0%,0.11
1012,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,31.0%,0.11
1013,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,73.4%,0.10
1014,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,65.4%,0.09
1015,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,68.6%,0.09
1016,>50K,>50K,<=50K,N/A,0.9090909090909091,0.0%,29.0%,0.10
1017,<=50K,<=50K,>50K,N/A,1.0,100.0%,70.4%,0.11
1018,>50K,<=50K,>50K,capital-gain <= 5200.313,0.7173155582487502,100.0%,89.4%,0.10
1019,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.4%,0.09
1020,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.2%,0.09
1021,<=50K,>50K,<=50K,N/A,0.6,100.0%,67.4%,0.10
1022,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,73.8%,0.09
1023,>50K,>50K,<=50K,N/A,0.6,100.0%,66.2%,0.10
1024,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,71.0%,0.09
1025,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,70.6%,0.09
1026,>50K,<=50K,>50K,N/A,0.9464882943143813,100.0%,67.8%,0.11
1027,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,70.2%,0.09
1028,<=50K,<=50K,>50K,N/A,0.9168674698795181,0.0%,65.4%,0.09
1029,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,82.8%,0.11
1030,>50K,>50K,<=50K,N/A,1.0,0.0%,28.8%,0.09
1031,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,65.2%,0.10
1032,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,71.2%,0.09
1033,<=50K,>50K,<=50K,N/A,0.6,0.0%,33.0%,0.10
1034,<=50K,<=50K,>50K,N/A,0.9464882943143813,0.0%,68.8%,0.09
1035,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,70.0%,0.09
1036,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.0%,0.09
1037,<=50K,<=50K,>50K,capital-gain <= 5406.944 and occupation_Transport-moving <= 0.007,0.9168674698795181,100.0%,81.8%,0.11
1038,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,69.2%,0.09
1039,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,67.6%,0.10
1040,<=50K,<=50K,>50K,occupation_Prof-specialty > -0.153,0.7173155582487502,100.0%,61.2%,0.10
1041,<=50K,<=50K,>50K,N/A,0.9657786441412173,0.0%,68.2%,0.09
1042,<=50K,<=50K,>50K,N/A,1.0,0.0%,71.0%,0.09
1043,<=50K,<=50K,>50K,education > -0.054,0.9464882943143813,100.0%,77.4%,0.10
1044,>50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.6%,0.10
1045,<=50K,<=50K,>50K,N/A,0.9881516587677726,0.0%,68.0%,0.09
1046,>50K,>50K,<=50K,N/A,0.6,0.0%,80.6%,0.11
1047,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.6%,0.13
1048,<=50K,<=50K,>50K,marital-status_Married-civ-spouse <= 1.005 and occupation_Protective-serv <= 0.017,0.7173155582487502,100.0%,65.2%,0.13
1049,>50K,>50K,<=50K,N/A,0.6795698924731183,0.0%,31.0%,0.10
1050,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,69.2%,0.12
1051,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,68.4%,0.14
1052,<=50K,<=50K,>50K,N/A,0.7173155582487502,0.0%,66.6%,0.11
1053,<=50K,<=50K,>50K,N/A,0.9925773195876288,0.0%,68.2%,0.10
